characterID_1,characterID_2,movieID,list_utterance
u1632,u1640,m107,['L318327' 'L318328']
u1632,u1634,m107,['L317982' 'L317983']
u1632,u1634,m107,['L318147' 'L318148' 'L318149']
u1632,u1634,m107,['L318212' 'L318213' 'L318214' 'L318215']
u1632,u1635,m107,['L317517' 'L317518']
u1632,u1635,m107,['L317890' 'L317891']
u1632,u1635,m107,['L318054' 'L318055']
u1632,u1635,m107,['L318247' 'L318248']
u1632,u1635,m107,['L318287' 'L318288']
u1633,u1641,m107,['L317328' 'L317329']
u1633,u1641,m107,['L317356' 'L317357']
u1633,u1641,m107,['L317445' 'L317446']
u1633,u1641,m107,['L317770' 'L317771' 'L317772' 'L317773' 'L317774']
u1634,u1640,m107,['L317515' 'L317516']
u1634,u1640,m107,['L317984' 'L317985']
u1634,u1640,m107,['L317997' 'L317998']
u1634,u1640,m107,['L318014' 'L318015']
u1634,u1640,m107,['L318029' 'L318030']
u1634,u1640,m107,['L318052' 'L318053']
u1634,u1640,m107,['L318063' 'L318064']
u1634,u1641,m107,['L317540' 'L317541' 'L317542']
u1634,u1641,m107,['L317640' 'L317641']
u1634,u1641,m107,['L317813' 'L317814']
u1634,u1641,m107,['L317834' 'L317835']
u1634,u1641,m107,['L317874' 'L317875']
u1634,u1639,m107,['L317646' 'L317647']
u1634,u1639,m107,['L318016' 'L318017']
u1634,u1639,m107,['L318027' 'L318028']
u1634,u1639,m107,['L318044' 'L318045' 'L318046']
u1634,u1639,m107,['L318160' 'L318161']
u1635,u1639,m107,['L317725' 'L317726' 'L317727' 'L317728' 'L317729' 'L317730']
u1635,u1639,m107,['L317731' 'L317732']
u1635,u1639,m107,['L318025' 'L318026']
u1635,u1639,m107,['L318175' 'L318176' 'L318177']
u1635,u1640,m107,['L317337' 'L317338' 'L317339']
u1635,u1640,m107,['L317382' 'L317383']
u1635,u1640,m107,['L317952' 'L317953']
u1635,u1640,m107,['L318031' 'L318032' 'L318033']
u1635,u1640,m107,['L318066' 'L318067']
u1635,u1640,m107,['L318071' 'L318072' 'L318073' 'L318074']
u1635,u1640,m107,['L318082' 'L318083' 'L318084']
u1635,u1640,m107,['L318125' 'L318126' 'L318127']
u1635,u1640,m107,['L318134' 'L318135']
u1635,u1640,m107,['L318178' 'L318179']
u1635,u1640,m107,['L318224' 'L318225']
u1635,u1640,m107,['L318342' 'L318343' 'L318344' 'L318345']
u1636,u1641,m107,['L317332' 'L317333' 'L317334']
u1636,u1641,m107,['L317374' 'L317375' 'L317376']
u1636,u1641,m107,['L317410' 'L317411']
u1636,u1641,m107,['L317430' 'L317431']
u1637,u1639,m107,['L317800' 'L317801']
u1637,u1639,m107,['L317845' 'L317846']
u1637,u1639,m107,['L317849' 'L317850']
u1637,u1639,m107,['L317857' 'L317858']
u1637,u1639,m107,['L317871' 'L317872' 'L317873']
u1637,u1639,m107,['L317895' 'L317896' 'L317897' 'L317898']
u1638,u1641,m107,['L317544' 'L317545']
u1638,u1641,m107,['L317546' 'L317547' 'L317548' 'L317549']
u1638,u1641,m107,['L317550' 'L317551' 'L317552' 'L317553']
u1639,u1641,m107,['L317595' 'L317596']
u1639,u1641,m107,['L317598' 'L317599' 'L317600' 'L317601' 'L317602']
u1639,u1641,m107,['L317604' 'L317605']
u1639,u1641,m107,['L317610' 'L317611' 'L317612']
u1639,u1641,m107,['L317631' 'L317632' 'L317633']
u1639,u1641,m107,['L317650' 'L317651' 'L317652']
u1639,u1641,m107,['L317674' 'L317675']
u1639,u1641,m107,['L317689' 'L317690']
u1639,u1641,m107,['L317803' 'L317804' 'L317805']
u1639,u1641,m107,['L317808' 'L317809' 'L317810' 'L317811' 'L317812']
u1639,u1641,m107,['L317815' 'L317816']
u1639,u1641,m107,['L317827' 'L317828']
u1639,u1641,m107,['L317888' 'L317889']
u1639,u1640,m107,['L317606' 'L317607' 'L317608' 'L317609']
u1639,u1640,m107,['L317642' 'L317643']
u1639,u1640,m107,['L317751' 'L317752']
u1639,u1640,m107,['L317779' 'L317780']
u1639,u1640,m107,['L317825' 'L317826']
u1639,u1640,m107,['L318039' 'L318040']
u1639,u1640,m107,['L318272' 'L318273']
u1712,u1715,m113,['L338171' 'L338172' 'L338173' 'L338174' 'L338175' 'L338176' 'L338177' 'L338178' 'L338179' 'L338180' 'L338181' 'L338182' 'L338183']
u1712,u1715,m113,['L338184' 'L338185' 'L338186' 'L338187' 'L338188']
u1712,u1715,m113,['L338203' 'L338204']
u1712,u1715,m113,['L338209' 'L338210' 'L338211' 'L338212' 'L338213']
u1712,u1715,m113,['L338214' 'L338215' 'L338216']
u1712,u1715,m113,['L338275' 'L338276']
u1712,u1715,m113,['L338277' 'L338278']
u1712,u1715,m113,['L338280' 'L338281']
u1712,u1715,m113,['L338378' 'L338379' 'L338380' 'L338381' 'L338382' 'L338383' 'L338384' 'L338385']
u1712,u1715,m113,['L338770' 'L338771' 'L338772']
u1712,u1715,m113,['L338776' 'L338777' 'L338778']
u1712,u1715,m113,['L338781' 'L338782']
u1712,u1715,m113,['L338785' 'L338786' 'L338787']
u1712,u1715,m113,['L338790' 'L338791']
u1712,u1715,m113,['L338819' 'L338820']
u1712,u1715,m113,['L338834' 'L338835']
u1712,u1721,m113,['L338217' 'L338218' 'L338219']
u1712,u1721,m113,['L338229' 'L338230']
u1712,u1721,m113,['L338232' 'L338233' 'L338234' 'L338235' 'L338236']
u1712,u1725,m113,['L338249' 'L338250' 'L338251' 'L338252' 'L338253' 'L338254']
u1712,u1725,m113,['L338256' 'L338257' 'L338258' 'L338259']
u1712,u1725,m113,['L338261' 'L338262' 'L338263' 'L338264']
u1712,u1725,m113,['L338266' 'L338267' 'L338268' 'L338269']
u1712,u1725,m113,['L338272' 'L338273' 'L338274']
u1712,u1725,m113,['L338285' 'L338286' 'L338287' 'L338288' 'L338289' 'L338290' 'L338291' 'L338292' 'L338293' 'L338294']
u1712,u1725,m113,['L338324' 'L338325']
u1712,u1725,m113,['L338366' 'L338367']
u1712,u1725,m113,['L338375' 'L338376' 'L338377']
u1712,u1725,m113,['L338386' 'L338387' 'L338388' 'L338389' 'L338390']
u1712,u1725,m113,['L338449' 'L338450']
u1712,u1725,m113,['L338453' 'L338454' 'L338455' 'L338456' 'L338457' 'L338458']
u1712,u1725,m113,['L338514' 'L338515' 'L338516' 'L338517' 'L338518' 'L338519' 'L338520' 'L338521' 'L338522' 'L338523' 'L338524' 'L338525']
u1712,u1725,m113,['L338547' 'L338548']
u1712,u1725,m113,['L338550' 'L338551']
u1712,u1725,m113,['L338558' 'L338559' 'L338560']
u1712,u1725,m113,['L338720' 'L338721']
u1712,u1725,m113,['L338766' 'L338767' 'L338768']
u1712,u1725,m113,['L338773' 'L338774']
u1712,u1725,m113,['L338783' 'L338784']
u1712,u1725,m113,['L338793' 'L338794' 'L338795' 'L338796' 'L338797' 'L338798']
u1712,u1725,m113,['L338799' 'L338800' 'L338801' 'L338802' 'L338803' 'L338804']
u1712,u1713,m113,['L338500' 'L338501']
u1712,u1713,m113,['L338536' 'L338537']
u1712,u1713,m113,['L338541' 'L338542']
u1712,u1713,m113,['L338702' 'L338703' 'L338704' 'L338705']
u1712,u1713,m113,['L338713' 'L338714']
u1712,u1713,m113,['L338718' 'L338719']
u1712,u1722,m113,['L338660' 'L338661' 'L338662']
u1712,u1722,m113,['L338663' 'L338664' 'L338665' 'L338666' 'L338667' 'L338668']
u1712,u1722,m113,['L338680' 'L338681' 'L338682' 'L338683' 'L338684' 'L338685' 'L338686']
u1712,u1722,m113,['L338687' 'L338688' 'L338689']
u1712,u1714,m113,['L338296' 'L338297' 'L338298' 'L338299' 'L338300' 'L338301' 'L338302']
u1712,u1714,m113,['L338307' 'L338308' 'L338309']
u1712,u1714,m113,['L338370' 'L338371']
u1712,u1714,m113,['L338404' 'L338405' 'L338406' 'L338407' 'L338408']
u1712,u1714,m113,['L338410' 'L338411']
u1712,u1714,m113,['L338574' 'L338575' 'L338576']
u1712,u1720,m113,['L338315' 'L338316' 'L338317' 'L338318' 'L338319' 'L338320' 'L338321' 'L338322' 'L338323']
u1712,u1720,m113,['L338326' 'L338327' 'L338328' 'L338329']
u1712,u1720,m113,['L338330' 'L338331' 'L338332' 'L338333' 'L338334']
u1712,u1720,m113,['L338344' 'L338345']
u1712,u1720,m113,['L338346' 'L338347']
u1712,u1720,m113,['L338350' 'L338351' 'L338352']
u1712,u1720,m113,['L338393' 'L338394']
u1712,u1720,m113,['L338415' 'L338416']
u1712,u1720,m113,['L338478' 'L338479' 'L338480' 'L338481' 'L338482' 'L338483' 'L338484']
u1712,u1720,m113,['L338556' 'L338557']
u1712,u1720,m113,['L338568' 'L338569' 'L338570' 'L338571' 'L338572' 'L338573']
u1712,u1720,m113,['L338700' 'L338701']
u1712,u1720,m113,['L338722' 'L338723']
u1712,u1720,m113,['L338739' 'L338740' 'L338741']
u1712,u1720,m113,['L338742' 'L338743' 'L338744']
u1712,u1720,m113,['L338822' 'L338823' 'L338824']
u1713,u1714,m113,['L338461' 'L338462' 'L338463']
u1713,u1714,m113,['L338464' 'L338465' 'L338466' 'L338467']
u1713,u1714,m113,['L338533' 'L338534' 'L338535']
u1713,u1714,m113,['L338563' 'L338564' 'L338565' 'L338566']
u1713,u1714,m113,['L338630' 'L338631' 'L338632']
u1713,u1714,m113,['L338711' 'L338712']
u1713,u1714,m113,['L338715' 'L338716']
u1714,u1719,m113,['L338439' 'L338440' 'L338441' 'L338442' 'L338443' 'L338444' 'L338445' 'L338446']
u1714,u1719,m113,['L338447' 'L338448']
u1714,u1719,m113,['L338468' 'L338469']
u1714,u1719,m113,['L338486' 'L338487' 'L338488' 'L338489' 'L338490']
u1714,u1719,m113,['L338624' 'L338625']
u1714,u1719,m113,['L338626' 'L338627' 'L338628' 'L338629']
u1714,u1719,m113,['L338633' 'L338634']
u1714,u1719,m113,['L338756' 'L338757' 'L338758']
u1714,u1720,m113,['L338311' 'L338312']
u1714,u1720,m113,['L338340' 'L338341' 'L338342']
u1714,u1720,m113,['L338354' 'L338355' 'L338356' 'L338357' 'L338358' 'L338359' 'L338360' 'L338361']
u1714,u1720,m113,['L338373' 'L338374']
u1714,u1720,m113,['L338475' 'L338476' 'L338477']
u1714,u1720,m113,['L338553' 'L338554']
u1714,u1720,m113,['L338635' 'L338636' 'L338637']
u1714,u1725,m113,['L338304' 'L338305' 'L338306']
u1714,u1725,m113,['L338362' 'L338363' 'L338364' 'L338365']
u1714,u1725,m113,['L338400' 'L338401' 'L338402' 'L338403']
u1714,u1725,m113,['L338709' 'L338710']
u1715,u1723,m113,['L338652' 'L338653']
u1715,u1723,m113,['L338674' 'L338675']
u1715,u1723,m113,['L338676' 'L338677' 'L338678' 'L338679']
u1715,u1723,m113,['L338696' 'L338697']
u1716,u1721,m113,['L338159' 'L338160' 'L338161' 'L338162' 'L338163' 'L338164' 'L338165' 'L338166']
u1716,u1721,m113,['L338190' 'L338191']
u1716,u1721,m113,['L338194' 'L338195' 'L338196']
u1716,u1721,m113,['L338197' 'L338198' 'L338199' 'L338200']
u1716,u1721,m113,['L338205' 'L338206' 'L338207' 'L338208']
u1717,u1721,m113,['L338145' 'L338146' 'L338147']
u1717,u1721,m113,['L338148' 'L338149' 'L338150' 'L338151']
u1717,u1721,m113,['L338192' 'L338193']
u1718,u1725,m113,['L338420' 'L338421' 'L338422' 'L338423' 'L338424' 'L338425' 'L338426' 'L338427']
u1718,u1725,m113,['L338428' 'L338429']
u1718,u1725,m113,['L338437' 'L338438']
u1720,u1725,m113,['L338368' 'L338369']
u1720,u1725,m113,['L338391' 'L338392']
u1720,u1725,m113,['L338395' 'L338396' 'L338397']
u1720,u1725,m113,['L338451' 'L338452']
u1720,u1725,m113,['L338505' 'L338506' 'L338507' 'L338508' 'L338509' 'L338510' 'L338511' 'L338512' 'L338513']
u1720,u1725,m113,['L338538' 'L338539']
u1720,u1725,m113,['L338561' 'L338562']
u1720,u1725,m113,['L338698' 'L338699']
u1720,u1725,m113,['L338733' 'L338734']
u1720,u1725,m113,['L338735' 'L338736']
u1720,u1725,m113,['L338763' 'L338764']
u1720,u1725,m113,['L338807' 'L338808']
u1724,u1725,m113,['L338581' 'L338582']
u1724,u1725,m113,['L338583' 'L338584' 'L338585' 'L338586' 'L338587' 'L338588' 'L338589' 'L338590' 'L338591' 'L338592' 'L338593' 'L338594' 'L338595' 'L338596' 'L338597']
u1724,u1725,m113,['L338598' 'L338599' 'L338600']
u1724,u1725,m113,['L338601' 'L338602']
u1724,u1725,m113,['L338603' 'L338604' 'L338605' 'L338606' 'L338607' 'L338608' 'L338609' 'L338610' 'L338611' 'L338612' 'L338613' 'L338614']
u1724,u1725,m113,['L338615' 'L338616']
u1724,u1725,m113,['L338619' 'L338620' 'L338621' 'L338622']
u1853,u1859,m122,['L352669' 'L352670' 'L352671']
u1853,u1859,m122,['L352672' 'L352673']
u1853,u1859,m122,['L352674' 'L352675' 'L352676' 'L352677']
u1854,u1859,m122,['L352843' 'L352844' 'L352845']
u1854,u1859,m122,['L352848' 'L352849']
u1854,u1859,m122,['L352853' 'L352854']
u1854,u1859,m122,['L352855' 'L352856' 'L352857']
u1854,u1859,m122,['L352858' 'L352859']
u1854,u1859,m122,['L352860' 'L352861' 'L352862' 'L352863' 'L352864']
u1854,u1859,m122,['L352867' 'L352868' 'L352869' 'L352870' 'L352871' 'L352872' 'L352873']
u1854,u1859,m122,['L352876' 'L352877']
u1854,u1859,m122,['L352883' 'L352884' 'L352885']
u1854,u1859,m122,['L352887' 'L352888' 'L352889' 'L352890']
u1855,u1859,m122,['L352728' 'L352729' 'L352730' 'L352731' 'L352732']
u1855,u1859,m122,['L352733' 'L352734' 'L352735']
u1855,u1859,m122,['L352749' 'L352750' 'L352751']
u1856,u1859,m122,['L352392' 'L352393']
u1856,u1859,m122,['L352394' 'L352395' 'L352396']
u1856,u1859,m122,['L352403' 'L352404']
u1856,u1859,m122,['L352407' 'L352408' 'L352409']
u1856,u1859,m122,['L352410' 'L352411' 'L352412']
u1856,u1859,m122,['L352413' 'L352414' 'L352415' 'L352416']
u1856,u1859,m122,['L352422' 'L352423']
u1856,u1859,m122,['L352424' 'L352425']
u1856,u1859,m122,['L352438' 'L352439']
u1856,u1859,m122,['L352441' 'L352442']
u1856,u1859,m122,['L352443' 'L352444']
u1856,u1859,m122,['L352448' 'L352449']
u1856,u1859,m122,['L352456' 'L352457']
u1856,u1859,m122,['L352459' 'L352460']
u1856,u1859,m122,['L352521' 'L352522' 'L352523']
u1856,u1859,m122,['L352551' 'L352552' 'L352553' 'L352554' 'L352555' 'L352556' 'L352557' 'L352558' 'L352559']
u1856,u1859,m122,['L352765' 'L352766' 'L352767']
u1856,u1859,m122,['L353023' 'L353024' 'L353025']
u1857,u1858,m122,['L352796' 'L352797' 'L352798' 'L352799']
u1857,u1858,m122,['L352800' 'L352801' 'L352802']
u1858,u1861,m122,['L352657' 'L352658' 'L352659' 'L352660' 'L352661' 'L352662' 'L352663' 'L352664']
u1858,u1859,m122,['L352463' 'L352464']
u1858,u1859,m122,['L352465' 'L352466' 'L352467' 'L352468' 'L352469' 'L352470' 'L352471' 'L352472' 'L352473' 'L352474' 'L352475' 'L352476' 'L352477' 'L352478' 'L352479' 'L352480' 'L352481' 'L352482' 'L352483' 'L352484' 'L352485' 'L352486' 'L352487' 'L352488' 'L352489' 'L352490' 'L352491' 'L352492']
u1858,u1859,m122,['L352493' 'L352494' 'L352495' 'L352496' 'L352497' 'L352498' 'L352499' 'L352500' 'L352501']
u1858,u1859,m122,['L352503' 'L352504' 'L352505' 'L352506' 'L352507']
u1858,u1859,m122,['L352508' 'L352509' 'L352510']
u1858,u1859,m122,['L352563' 'L352564' 'L352565']
u1858,u1859,m122,['L352566' 'L352567' 'L352568' 'L352569' 'L352570' 'L352571']
u1858,u1859,m122,['L352572' 'L352573' 'L352574' 'L352575']
u1858,u1859,m122,['L352576' 'L352577' 'L352578' 'L352579' 'L352580' 'L352581' 'L352582' 'L352583' 'L352584']
u1858,u1859,m122,['L352585' 'L352586' 'L352587' 'L352588' 'L352589' 'L352590' 'L352591' 'L352592' 'L352593' 'L352594']
u1858,u1859,m122,['L352617' 'L352618']
u1858,u1859,m122,['L352619' 'L352620' 'L352621' 'L352622' 'L352623']
u1858,u1859,m122,['L352624' 'L352625' 'L352626' 'L352627']
u1858,u1859,m122,['L352630' 'L352631' 'L352632']
u1858,u1859,m122,['L352633' 'L352634']
u1858,u1859,m122,['L352636' 'L352637' 'L352638' 'L352639' 'L352640' 'L352641' 'L352642' 'L352643' 'L352644' 'L352645' 'L352646']
u1858,u1859,m122,['L352651' 'L352652' 'L352653' 'L352654']
u1858,u1859,m122,['L352698' 'L352699' 'L352700' 'L352701' 'L352702' 'L352703' 'L352704' 'L352705' 'L352706']
u1858,u1859,m122,['L352770' 'L352771' 'L352772' 'L352773' 'L352774' 'L352775' 'L352776' 'L352777' 'L352778' 'L352779']
u1858,u1859,m122,['L352781' 'L352782' 'L352783']
u1858,u1859,m122,['L352814' 'L352815']
u1858,u1859,m122,['L352822' 'L352823']
u1858,u1859,m122,['L352824' 'L352825' 'L352826']
u1858,u1859,m122,['L352830' 'L352831']
u1858,u1859,m122,['L352833' 'L352834' 'L352835' 'L352836' 'L352837' 'L352838' 'L352839' 'L352840' 'L352841']
u1858,u1859,m122,['L352899' 'L352900' 'L352901']
u1858,u1859,m122,['L352903' 'L352904']
u1858,u1859,m122,['L352905' 'L352906']
u1858,u1859,m122,['L352908' 'L352909']
u1858,u1859,m122,['L352911' 'L352912' 'L352913' 'L352914']
u1858,u1859,m122,['L352915' 'L352916']
u1858,u1859,m122,['L352917' 'L352918']
u1858,u1859,m122,['L352919' 'L352920']
u1858,u1859,m122,['L352922' 'L352923']
u1858,u1859,m122,['L352924' 'L352925' 'L352926' 'L352927' 'L352928']
u1858,u1859,m122,['L352929' 'L352930']
u1858,u1859,m122,['L352933' 'L352934']
u1858,u1859,m122,['L352938' 'L352939']
u1858,u1859,m122,['L353002' 'L353003' 'L353004']
u1858,u1859,m122,['L353008' 'L353009' 'L353010' 'L353011' 'L353012']
u1858,u1859,m122,['L353040' 'L353041' 'L353042' 'L353043' 'L353044' 'L353045' 'L353046' 'L353047' 'L353048' 'L353049']
u1858,u1859,m122,['L353050' 'L353051']
u1858,u1859,m122,['L353073' 'L353074' 'L353075' 'L353076']
u1858,u1859,m122,['L353077' 'L353078']
u1858,u1859,m122,['L353079' 'L353080' 'L353081' 'L353082']
u1858,u1862,m122,['L352952' 'L352953' 'L352954']
u1858,u1862,m122,['L352970' 'L352971' 'L352972' 'L352973']
u1858,u1862,m122,['L352985' 'L352986' 'L352987' 'L352988' 'L352989']
u1858,u1862,m122,['L352996' 'L352997' 'L352998' 'L352999']
u1858,u1862,m122,['L353029' 'L353030' 'L353031']
u1858,u1862,m122,['L353032' 'L353033']
u1858,u1862,m122,['L353038' 'L353039']
u1858,u1862,m122,['L353055' 'L353056']
u1858,u1862,m122,['L353089' 'L353090']
u1859,u1863,m122,['L352712' 'L352713' 'L352714']
u1859,u1863,m122,['L352715' 'L352716' 'L352717' 'L352718' 'L352719' 'L352720']
u1859,u1862,m122,['L352957' 'L352958' 'L352959' 'L352960']
u1859,u1862,m122,['L352961' 'L352962' 'L352963' 'L352964' 'L352965']
u1859,u1862,m122,['L352966' 'L352967' 'L352968' 'L352969']
u1859,u1862,m122,['L352974' 'L352975']
u1859,u1862,m122,['L352979' 'L352980' 'L352981' 'L352982']
u1859,u1862,m122,['L352990' 'L352991' 'L352992' 'L352993']
u1859,u1862,m122,['L352994' 'L352995']
u1859,u1862,m122,['L353034' 'L353035' 'L353036']
u1859,u1862,m122,['L353053' 'L353054']
u1859,u1862,m122,['L353057' 'L353058']
u1859,u1862,m122,['L353059' 'L353060' 'L353061']
u1859,u1862,m122,['L353065' 'L353066']
u1859,u1862,m122,['L353068' 'L353069' 'L353070' 'L353071' 'L353072']
u1859,u1862,m122,['L353083' 'L353084' 'L353085' 'L353086' 'L353087' 'L353088']
u1859,u1864,m122,['L352400' 'L352401' 'L352402']
u1859,u1864,m122,['L352806' 'L352807' 'L352808']
u1859,u1864,m122,['L352809' 'L352810']
u1860,u1865,m122,['L352417' 'L352418' 'L352419' 'L352420' 'L352421']
u1860,u1865,m122,['L352610' 'L352611']
u1901,u1906,m125,['L381542' 'L381543' 'L381544']
u1901,u1906,m125,['L381545' 'L381546' 'L381547' 'L381548' 'L381549']
u1901,u1906,m125,['L381553' 'L381554' 'L381555' 'L381556' 'L381557' 'L381558']
u1901,u1906,m125,['L381564' 'L381565']
u1901,u1906,m125,['L381566' 'L381567']
u1901,u1906,m125,['L381572' 'L381573' 'L381574' 'L381575' 'L381576']
u1901,u1906,m125,['L381588' 'L381589' 'L381590' 'L381591']
u1901,u1906,m125,['L381597' 'L381598']
u1901,u1906,m125,['L381601' 'L381602' 'L381603']
u1901,u1913,m125,['L381510' 'L381511' 'L381512' 'L381513']
u1901,u1913,m125,['L381520' 'L381521']
u1901,u1913,m125,['L381535' 'L381536' 'L381537' 'L381538']
u1901,u1913,m125,['L381592' 'L381593' 'L381594']
u1901,u1913,m125,['L381599' 'L381600']
u1901,u1913,m125,['L381605' 'L381606']
u1901,u1913,m125,['L381629' 'L381630']
u1901,u1913,m125,['L381632' 'L381633' 'L381634']
u1901,u1913,m125,['L381640' 'L381641' 'L381642' 'L381643']
u1901,u1911,m125,['L381494' 'L381495' 'L381496']
u1901,u1911,m125,['L381497' 'L381498' 'L381499']
u1901,u1911,m125,['L381500' 'L381501' 'L381502' 'L381503' 'L381504' 'L381505']
u1902,u1906,m125,['L381404' 'L381405' 'L381406']
u1902,u1906,m125,['L381431' 'L381432' 'L381433']
u1902,u1906,m125,['L381437' 'L381438' 'L381439']
u1902,u1906,m125,['L381456' 'L381457']
u1902,u1906,m125,['L381460' 'L381461']
u1902,u1906,m125,['L381462' 'L381463' 'L381464']
u1902,u1906,m125,['L381474' 'L381475']
u1902,u1906,m125,['L382018' 'L382019' 'L382020']
u1902,u1906,m125,['L382054' 'L382055']
u1903,u1906,m125,['L381400' 'L381401' 'L381402']
u1903,u1906,m125,['L381411' 'L381412' 'L381413' 'L381414' 'L381415']
u1903,u1906,m125,['L381445' 'L381446' 'L381447']
u1903,u1906,m125,['L381453' 'L381454' 'L381455']
u1904,u1906,m125,['L381646' 'L381647' 'L381648']
u1904,u1906,m125,['L381649' 'L381650']
u1904,u1906,m125,['L381653' 'L381654' 'L381655']
u1904,u1906,m125,['L381658' 'L381659' 'L381660']
u1904,u1906,m125,['L381665' 'L381666' 'L381667' 'L381668']
u1904,u1906,m125,['L381692' 'L381693' 'L381694']
u1904,u1906,m125,['L381728' 'L381729' 'L381730' 'L381731' 'L381732' 'L381733' 'L381734' 'L381735' 'L381736' 'L381737' 'L381738' 'L381739' 'L381740' 'L381741']
u1904,u1906,m125,['L381743' 'L381744' 'L381745' 'L381746' 'L381747']
u1904,u1906,m125,['L381748' 'L381749']
u1904,u1906,m125,['L381771' 'L381772' 'L381773' 'L381774' 'L381775' 'L381776']
u1904,u1906,m125,['L381786' 'L381787']
u1904,u1906,m125,['L381789' 'L381790' 'L381791' 'L381792']
u1904,u1906,m125,['L381795' 'L381796']
u1904,u1906,m125,['L381800' 'L381801' 'L381802']
u1904,u1906,m125,['L381829' 'L381830' 'L381831']
u1904,u1906,m125,['L381865' 'L381866' 'L381867' 'L381868' 'L381869' 'L381870' 'L381871']
u1904,u1906,m125,['L381872' 'L381873']
u1904,u1906,m125,['L381895' 'L381896' 'L381897' 'L381898' 'L381899' 'L381900']
u1904,u1906,m125,['L381918' 'L381919']
u1904,u1906,m125,['L381923' 'L381924']
u1904,u1906,m125,['L381925' 'L381926']
u1904,u1906,m125,['L381944' 'L381945']
u1904,u1906,m125,['L381999' 'L382000']
u1904,u1906,m125,['L382014' 'L382015' 'L382016']
u1904,u1906,m125,['L382027' 'L382028']
u1904,u1906,m125,['L382031' 'L382032' 'L382033' 'L382034']
u1904,u1906,m125,['L382035' 'L382036' 'L382037' 'L382038' 'L382039' 'L382040']
u1904,u1906,m125,['L382044' 'L382045']
u1904,u1906,m125,['L382102' 'L382103']
u1904,u1906,m125,['L382111' 'L382112']
u1904,u1906,m125,['L382113' 'L382114']
u1904,u1906,m125,['L382119' 'L382120']
u1904,u1906,m125,['L382135' 'L382136']
u1904,u1906,m125,['L382146' 'L382147' 'L382148']
u1904,u1906,m125,['L382149' 'L382150' 'L382151' 'L382152']
u1904,u1906,m125,['L382216' 'L382217']
u1904,u1906,m125,['L382265' 'L382266']
u1904,u1906,m125,['L382267' 'L382268' 'L382269' 'L382270']
u1904,u1906,m125,['L382274' 'L382275' 'L382276' 'L382277' 'L382278']
u1904,u1913,m125,['L381936' 'L381937' 'L381938']
u1904,u1913,m125,['L382012' 'L382013']
u1904,u1913,m125,['L382021' 'L382022']
u1904,u1913,m125,['L382029' 'L382030']
u1904,u1907,m125,['L381680' 'L381681']
u1904,u1907,m125,['L381682' 'L381683']
u1904,u1907,m125,['L381696' 'L381697' 'L381698']
u1904,u1907,m125,['L381707' 'L381708' 'L381709' 'L381710']
u1904,u1907,m125,['L382067' 'L382068']
u1904,u1907,m125,['L382071' 'L382072' 'L382073' 'L382074' 'L382075']
u1904,u1907,m125,['L382095' 'L382096' 'L382097' 'L382098' 'L382099']
u1904,u1907,m125,['L382108' 'L382109' 'L382110']
u1904,u1907,m125,['L382154' 'L382155' 'L382156' 'L382157']
u1904,u1907,m125,['L382188' 'L382189']
u1904,u1907,m125,['L382227' 'L382228' 'L382229' 'L382230']
u1904,u1907,m125,['L382233' 'L382234' 'L382235' 'L382236']
u1905,u1906,m125,['L381837' 'L381838' 'L381839']
u1905,u1906,m125,['L381845' 'L381846' 'L381847']
u1905,u1906,m125,['L381849' 'L381850']
u1905,u1906,m125,['L381851' 'L381852' 'L381853']
u1905,u1906,m125,['L381863' 'L381864']
u1906,u1912,m125,['L381993' 'L381994' 'L381995' 'L381996' 'L381997']
u1906,u1912,m125,['L382178' 'L382179']
u1906,u1912,m125,['L382194' 'L382195']
u1906,u1909,m125,['L381421' 'L381422']
u1906,u1909,m125,['L381423' 'L381424' 'L381425']
u1906,u1909,m125,['L381426' 'L381427' 'L381428' 'L381429' 'L381430']
u1906,u1914,m125,['L381471' 'L381472' 'L381473']
u1906,u1914,m125,['L381699' 'L381700' 'L381701' 'L381702']
u1906,u1914,m125,['L382122' 'L382123' 'L382124' 'L382125' 'L382126' 'L382127' 'L382128' 'L382129' 'L382130']
u1906,u1908,m125,['L381805' 'L381806' 'L381807' 'L381808' 'L381809' 'L381810' 'L381811' 'L381812']
u1906,u1908,m125,['L381817' 'L381818' 'L381819']
u1906,u1908,m125,['L381821' 'L381822']
u1906,u1907,m125,['L381676' 'L381677']
u1906,u1907,m125,['L381685' 'L381686']
u1906,u1907,m125,['L381688' 'L381689']
u1906,u1907,m125,['L381715' 'L381716']
u1906,u1907,m125,['L381724' 'L381725']
u1906,u1907,m125,['L382062' 'L382063']
u1906,u1907,m125,['L382077' 'L382078']
u1906,u1907,m125,['L382141' 'L382142']
u1906,u1913,m125,['L381467' 'L381468']
u1906,u1913,m125,['L381595' 'L381596']
u1906,u1913,m125,['L381777' 'L381778' 'L381779' 'L381780']
u1906,u1913,m125,['L381882' 'L381883' 'L381884']
u1906,u1913,m125,['L381885' 'L381886' 'L381887' 'L381888']
u1906,u1913,m125,['L381932' 'L381933']
u1906,u1913,m125,['L381942' 'L381943']
u1906,u1913,m125,['L381954' 'L381955' 'L381956']
u1906,u1913,m125,['L382007' 'L382008' 'L382009']
u1906,u1913,m125,['L382046' 'L382047' 'L382048' 'L382049']
u1906,u1913,m125,['L382087' 'L382088']
